motif_name	source	TF_Name	cluster
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	732
M00450_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	732
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001623946.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032374041.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_048727956.1	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_048731137.1	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	663
M00452_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	663
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	721
M00457_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	721
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032362713.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001623946.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032374041.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_048727956.1	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001636859.3	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_048731137.1	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	667
M00459_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	667
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_048728853.1	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032370013.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032366211.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	728
M00460_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	728
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001625899.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001623946.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032366211.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	680
M00462_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	680
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032370013.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032366211.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	708
M00464_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	708
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001623946.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032374041.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_048727956.1	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001636859.3	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_048731137.1	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	738
M00467_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	738
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_048724802.1	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032370013.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032371859.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032366836.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032366211.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032362307.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	689
M00469_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	689
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032383560.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032379723.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001623946.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032374041.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032383948.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001639164.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032366085.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032364605.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001631173.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001630519.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_048727956.1	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032364121.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032385045.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032383681.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001627544.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032379688.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001634768.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032366609.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032366210.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032363350.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032362396.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001637733.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001636859.3	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_048731137.1	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032384949.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_032384965.2	738
M00471_2.00	CisBP_I	Nvec_vc1.1_XM_001635015.3	738
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032383677.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032383693.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001631673.3	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001631375.3	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032377390.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032377358.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032377135.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032375107.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032374864.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032374853.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001625898.3	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_032371032.2	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001634116.3	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001634160.3	711
M00472_2.00	CisBP_I	Nvec_vc1.1_XM_001640781.3	711
