gene	gene_name	common_name	og	pfam	tf_family	archetype_name	archetype_family	source	rank	gene_score_correlation	gene_expression_correlation	class	assigned	any_assigned	CisBP_assignment
Nvec_vc1.1_XM_032387080.2	Zfp251/Zfp7/Gm49527/Zfp612/Zfp128/Zfp78/Zim1	""	zf-C2H2.HG1.192:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2_6/zf-met/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH1204_ARR1__ZNF24	zf-C2H2	Homer_denovo	22	0.401491649798401	0.178958783289401	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_032387167.2	""	FoxA/D?	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH1102_Foxa3/Foxa1/Foxa2_...	Forkhead	CisBP_I	70	0.294074803321142	-0.00502512010507293	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_032387186.2	Snai2	SnailA	zf-C2H2.HG7.5:SNAI1/SNAI2/SNAI3	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH866_ZNF317	zf-C2H2	Homer_denovo	251	0.492069278225112	0.175365714835049	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_032387218.2	E4f1	""	zf-C2H2.HG57.1:like:ZBTB48	zf-C2H2_6/zf-C2H2_6/zf-met/zf-C2H2/zf-C2H2	zf-C2H2	ARCH500_ZNF467	zf-C2H2	Homer_known	1639	-0.135139698337462	0.294910951691878	D1	FALSE	FALSE	none
Nvec_vc1.1_XM_032387281.2	Ovol3/Ovol1	""	zf-C2H2.HG15.1:OVOL1/OVOL2/OVOL3	zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH1201_Gfi1b/Gfi1	zf-C2H2	CisBP_I	460	0.0661780962198252	0.511642919414219	C1	FALSE	FALSE	none
Nvec_vc1.1_XM_032387312.2	""	""	Homeodomains.HG2.1:like:AC025287.4/ALX1/ALX3/ALX4/ARGFX/ARX/CPHXL/CRX/DMBX1/DPRX/DRGX/DUX4/DUXA/DUXB/ESX1/GSC/GSC2/HESX1/HOMEZ/ISL1/ISL2/ISX/LEUTX/LHX1/LHX2/LHX3/LHX4/LHX5/LHX6/LHX8/LHX9/LMX1A/LMX1B/MIXL1/NOBOX/OTP/OTX1/OTX2/PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9/PHOX2A/PHOX2B/PITX1/PITX2/PITX3/PROP1/PRRX1/PRRX2/RAX/RAX2/RHOXF1/RHOXF2/RHOXF2B/SEBOX/SHOX/SHOX2/TPRX1/UNCX/VSX1/VSX2/ZFHX2/ZFHX3/ZFHX4	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	57	0.577398747889173	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_032387414.2	/Duxbl1//AW822073/Gm4981/Duxf3	""	Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	55	0.591833352279139	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048720215.1	""	""	zf-C2H2.HG116.0:NA	zf-C2H2/zf-C2H2	zf-C2H2	ARCH1201_Gfi1b/Gfi1	zf-C2H2	CisBP_I	684	0.097878069422362	0.521218235872918	C1	FALSE	FALSE	none
Nvec_vc1.1_XM_048721183.1	Max/Ppp5c	""	HLH.HG1.24:MAX	HLH/TPR_8/PPP5/Metallophos	HLH	ARCH401_Max/Ppp5c_Usf3	HLH	CisBP_I	186	0.134748794524844	0.0273858133952059	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048721315.1	""	""	HLH.HG1.31:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5/ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/FERD3L/FIGLA/HAND1/HAND2/ID1/ID2/ID3/ID4/LYL1/MESP1/MESP2/MSC/MSGN1/MYF5/MYF6/MYOD1/MYOG/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/NHLH1/NHLH2/OLIG1/OLIG2/OLIG3/PTF1A/SCX/TAL1/TAL2/TCF3/TCF4/TCF12/TCF15/TCF21/TCF23/TCF24/TWIST1/TWIST2	HLH	HLH	ARCH144_BHLHE23	HLH	Homer_denovo	1021	-0.0314095366927521	0.489916486025084	C1	FALSE	FALSE	none
Nvec_vc1.1_XM_048721414.1	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH861_Scrt2/Scrt1	zf-C2H2	CisBP_I	1	0.579391646465752	0.508925149660591	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048721581.1	Zfp236/Zfp574/Zfp526	""	zf-C2H2.HG1.29:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH353_M06062_2.00__M06468...	zf-C2H2	CisBP_I	2	0.551915060927359	0.424597757879393	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048721905.1	Zfp7/Gm21060	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11	zf-C2H2	ARCH1369_Zfp7/Gm21060	zf-C2H2	CisBP_N	923	0.0261953545702613	-0.129552097413429	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048722594.1	Arid2	""	ARID_BRIGHT.HG1.3:ARID2	ARID/RFX_DNA_binding	ARID_BRIGHT	ARCH1088_Arid5b/Arid5a	ARID_BRIGHT	CisBP_I	272	0.0595936357244609	0.424329348630041	C1	FALSE	TRUE	other
Nvec_vc1.1_XM_048722751.1	Zfp239//Gm6020/Zfp51/Zfp553	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH804_PB0207.1_Zic3_2	zf-C2H2	Homer_denovo	1370	-0.0550064713756313	0.360610513791344	D1	FALSE	FALSE	none
Nvec_vc1.1_XM_048722754.1	Zfp1000//Zfp758/Zfp7/Gm21060/Zfp942/Zfp994/Zfp982/Zfp53/Zfp948/Zfp54/Zfp40/Zfp52/Zfp983/Zfp760/Zfp229/Zfp784	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2_11/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11/zf-C2H2/zf-C2H2	zf-C2H2	ARCH828_Zfp1000//Zfp758/Zfp...	zf-C2H2	CisBP_N	167	0.0964621787109205	-0.165860165937679	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048722777.1	Zfp239/Zfp758/Zfp994/Zfp982/Zfp229	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH4_Klf1/Klf4/Klf2_Klf11_...	zf-C2H2	CisBP_I	461	-0.00724700608842241	0.2899224683674	D1	FALSE	FALSE	none
Nvec_vc1.1_XM_048723046.1	Creb3l2/Creb3l1	""	bZIP.HG1.14:like:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	bZIP	ARCH1614_M04371_2.00__M0437...	bZIP	CisBP_I	30	0.421063989114636	0.044336818483619	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048723109.1	Rslcan18/Gm28557/Zfp942/Zfp944/Zfp994/Zfp758/Zfp946/Zfp947/Zfp943/Zfp995/Gm7072/Zfp229	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2_11/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH529_Rslcan18/Gm28557/Zf...	zf-C2H2	CisBP_N	935	-0.0658348969914736	-0.213917115443154	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048723265.1	""	""	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	61	0.557012643986392	0	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048723292.1	""	""	zf-C4_Nuclear_receptors.HG1.34:like:NR2E1/NR2E3	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH1714_Nr2c1/Nr2c2_Nr2f1/...	zf-C4_Nuclear_receptors	CisBP_I	1391	-0.200950458497092	-0.17539762737207	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048723945.1	Foxn3	""	Forkhead.HG1.16:FOXN2/FOXN3	Forkhead	Forkhead	ARCH829_PB0121.1_Foxj3_2	Forkhead	Homer_denovo	2	0.440888280386042	0.375258014125773	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048724012.1	Gli2/Gli3/Gli1	""	zf-C2H2.HG4.10:GLI1/GLI2/GLI3	zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH1043_ZNF652	zf-C2H2	Homer_known	186	0.670797833536699	0.695256535651894	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048724319.1	Foxd2/Foxd4/Foxd3/Foxd1	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH1095_Foxa3/Foxa1/Foxa2_...	Forkhead	CisBP_I	534	0.095460606845467	0.464339704788564	C1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048724372.1	Msgn1/Mesp2/Mesp1	""	HLH.HG1.79:MESP1/MESP2/MSGN1	HLH	HLH	ARCH779_Twist2/Twist1	HLH	CisBP_I	22	0.430089931327677	-0.143260737353653	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048724387.1	Mlx	""	HLH.HG1.21:MLX	HLH	HLH	ARCH793_Mlx_Srebf2/Srebf1_Usf3	HLH	CisBP_N	838	-0.100168355317482	0.00667901566990263	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048724756.1	""	""	Homeodomains.HG1.23:like:HHEX/LBX1/LBX2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/VENTX	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	76	0.452386915293051	0.595186972522332	A1	FALSE	TRUE	other
Nvec_vc1.1_XM_048724802.1	""	""	Homeodomains.HG1.55:like:EN1/EN2	Homeodomain	Homeodomains	ARCH1236_M06436_2.00	Homeodomains	CisBP_I	10	0.470929776148567	0	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048724840.1	Cstf1	""	Homeodomains.HG1.11:like:AC004080.3/AC012531.3/BARHL1/BARHL2/BARX1/BARX2/BSX/CDX1/CDX2/CDX4/DBX1/DBX2/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HHEX/HLX/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/LBX1/LBX2/MEOX1/MEOX2/MNX1/MSX1/MSX2/NANOG/NANOGP8/NKX1-1/NKX1-2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2/VENTX	Homeodomain	Homeodomains	ARCH1437_	Homeodomains	CisBP_D	1	0.470043283657923	0.280227095423772	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048725593.1	Mybl2/Myb/Mybl1	""	Myb.HG1.3:MYB/MYBL1/MYBL2	Myb_DNA-binding/Myb_DNA-bind_6/Cmyb_C	Myb	ARCH1526_Mybl2/Myb/Mybl1	Myb	CisBP_I	607	-0.0415659647701979	0.11390823915644	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048725617.1	""	""	HMGbox_Sox.HG1.57:like:HMG20A/HMG20B	HMG_box/zf-met	HMGbox_Sox	ARCH21_Mael_Tox3/Tox/Tox2/Tox4	HMGbox_Sox	CisBP_I	620	-0.00265713481575112	0.116933336733161	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048725701.1	/Duxbl1//AW822073/Duxf3/Gm4981	""	Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	54	0.596461143819066	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048726174.1	Myt1l/St18/Myt1	""	zf-C2H2.HG6.2:MYT1/MYT1L/ST18	zf-C2HC/zf-C2HC/zf-C2HC/zf-C2HC/zf-C2HC/zf-C2HC/zf-C2HC	zf-C2H2	ARCH530_Snai2	zf-C2H2	CisBP_N	9	0.590898399744176	0.534709984574404	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048726835.1	""	""	HMGbox_Sox.HG1.62:like:NSD2	HMG_box	HMGbox_Sox	ARCH1419_Sox21	HMGbox_Sox	Homer_known	13	0.705300399059773	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048726881.1	Zfp760/Zfp770	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2	zf-C2H2	ARCH1200_Zfp760/Zfp770	zf-C2H2	CisBP_N	858	-0.0103003198312271	0.140383715434273	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048727075.1	Esx1	""	Homeodomains.HG2.12:ESX1	Homeodomain	Homeodomains	ARCH1437_	Homeodomains	CisBP_D	851	-0.0202851708638938	0.179475792776623	D1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727123.1	Ncor2/Ncor1	""	Myb.HG1.9:NCOR1/NCOR2	GPS2_interact/Myb_DNA-binding	Myb	ARCH646_Msantd4/Mypop_Terf2ip	Myb	CisBP_N	899	-0.102659603129183	0.420922262445248	C1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727247.1	""	""	Ets.HG1.2:ELK1/ELK3/ELK4	Ets	Ets	ARCH535_Elf3/Ehf/Elf5_Etv6	Ets	CisBP_I	21	0	0.672713849337193	C1	FALSE	TRUE	other
Nvec_vc1.1_XM_048727305.1	Pax6/Pax4	""	Homeodomains.HG2.18:RHOXF1	PAX	Pax	ARCH466_M11208_2.00	Pax	CisBP_I	62	0.568709537703618	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727403.1	""	""	HMGbox_Sox.HG1.52:like:LEF1/TCF7/TCF7L1/TCF7L2	HMG_box_2	HMGbox_Sox	ARCH1164_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP_I	15	0.683196592902547	0.694910105360985	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727456.1	""	""	zf-C4_Nuclear_receptors.HG1.30:like:NR2F1/NR2F2	zf-C4/Hormone_recep	zf-C4_Nuclear_receptors	ARCH934_Nr2c1/Nr2c2_Nr2f1/N...	zf-C4_Nuclear_receptors	CisBP_I	301	0.0357897646135039	0.0212299047169792	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048727677.1	""	""	Myb.HG1.23:TERB1/TERF2	Myb_DNA-binding	Myb	ARCH374_M03912_2.00__ZC3H10	Myb	CisBP_N	167	0.406147567398743	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727718.1	""	""	Homeodomains.HG1.5:like:AC004080.3/AC012531.3/BARHL1/BARHL2/BARX1/BARX2/BSX/CDX1/CDX2/CDX4/DBX1/DBX2/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HHEX/HLX/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/LBX1/LBX2/MEOX1/MEOX2/MNX1/MSX1/MSX2/NANOG/NANOGP8/NKX1-1/NKX1-2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2/VENTX	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	57	0.585669495967242	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048727956.1	""	""	Homeodomains.HG2.2:like:AC025287.4/ALX1/ALX3/ALX4/ARGFX/ARX/CPHXL/CRX/DMBX1/DPRX/DRGX/DUX4/DUXA/DUXB/ESX1/GSC/GSC2/HESX1/HOMEZ/ISL1/ISL2/ISX/LEUTX/LHX1/LHX2/LHX3/LHX4/LHX5/LHX6/LHX8/LHX9/LMX1A/LMX1B/MIXL1/NOBOX/OTP/OTX1/OTX2/PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9/PHOX2A/PHOX2B/PITX1/PITX2/PITX3/PROP1/PRRX1/PRRX2/RAX/RAX2/RHOXF1/RHOXF2/RHOXF2B/SEBOX/SHOX/SHOX2/TPRX1/UNCX/VSX1/VSX2/ZFHX2/ZFHX3/ZFHX4	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	57	0.585446160519172	0	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048728028.1	Foxb2/Foxb1	FoxB	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH975_Foxd2/Foxd4/Foxd3/F...	Forkhead	CisBP_I	2	0.46033700775928	0.0981362071418908	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048728051.1	""	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH895_Foxn4/Foxn1	Forkhead	CisBP_I	200	0.417807263004642	-0.120904617914078	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048728399.1	Cebpd/Cebpe/Cebpa/Cebpb	""	bZIP.HG2.5:CEBPA/CEBPB/CEBPD/CEBPE/CEBPG	bZIP_2	bZIP	ARCH1224_Cebpd/Cebpe/Cebpa/...	bZIP	CisBP_I	780	-0.00473386771500458	0.0203874950421473	D1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048728521.1	/Duxbl1//AW822073/Duxf3/Gm4981	""	Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	57	0.588799121327898	0	B1	FALSE	FALSE	none
Nvec_vc1.1_XM_048728853.1	""	""	Homeodomains.HG1.24:like:HHEX/LBX1/LBX2/NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2/VENTX	Homeodomain	Homeodomains	ARCH304_Alx3/Alx4/Alx1_Barx...	Homeodomains	CisBP_I	26	0.25575412958081	0.505871792198091	C1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048728967.1	""	""	HLH.HG1.29:MYC/MYCL/MYCN	HLH/HLH	HLH	ARCH867_ZEB1__PL0011.1_hlh-...	HLH	Homer_known	3	0.571817879804761	0.434884285893475	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048728976.1	""	Zic-C	zf-C2H2.HG4.5:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	zf-C2H2	ARCH353_M06062_2.00__M06468...	zf-C2H2	CisBP_I	1	0.761605168042365	0.298866313744081	B1	TRUE	TRUE	assigned
Nvec_vc1.1_XM_048729186.1	Spdef	""	Ets.HG1.9:AC020909.1/SPI1/SPIB/SPIC	Ets	Ets	ARCH587_Elf3/Ehf/Elf5_Erg/F...	Ets	CisBP_I	4	0.470309953830158	0.15125892501946	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048729481.1	""	""	zf-C2H2.HG4.3:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	zf-C2H2	ARCH922_Zic	zf-C2H2	Homer_known	1	0.84656995375855	0.294068388898848	B1	FALSE	TRUE	other
Nvec_vc1.1_XM_048729483.1	""	""	zf-C2H2.HG4.4:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	zf-C2H2	ARCH521_Zic2__Unknown-ESC-e...	zf-C2H2	Homer_known	1	0.772373410992435	0.6443388272611	A1	FALSE	FALSE	none
Nvec_vc1.1_XM_048729604.1	Hesx1//Duxbl1/	""	Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	Homeodomains	ARCH273_HOXD3	Homeodomains	Homer_denovo	56	0.592324959095666	0	B1	FALSE	TRUE	other
