gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_001635960.3	grey60	0.911	Nvec_vc1.1_XM_001635960.3			zf-C4_Nuclear_receptors.HG1.25:like:NR2F1/NR2F2/NR2F6	zf-C4/Hormone_recep	tfs
Nvec_NVE11348	grey60	0.907	Nvec_NVE11348					
Nvec_vc1.1_XM_001634728.3	grey60	0.881	Nvec_vc1.1_XM_001634728.3				CLN3	
Nvec_vc1.1_XM_048730243.1	grey60	0.876	Nvec_vc1.1_XM_048730243.1				zf-CCHC/RVT_1/RT_RNaseH	
Nvec_vc1.1_XM_048723717.1	grey60	0.844	Nvec_vc1.1_XM_048723717.1					
Nvec_vc1.1_XM_001624633.3	grey60	0.811	Nvec_vc1.1_XM_001624633.3					
Nvec_vc1.1_XM_001630259.3	grey60	0.81	Nvec_vc1.1_XM_001630259.3	H4c16/H4c6/H4c14/H4c4/H4c18/H4c17/H4c8/H4c9/H4c12/H4c11			CENP-T_C	
Nvec_vc1.1_XM_001634768.3	grey60	0.762	Nvec_vc1.1_XM_001634768.3			Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	tfs
Nvec_vc1.1_XM_001634550.3	grey60	0.706	Nvec_vc1.1_XM_001634550.3			HLH.HG1.53:HES5/HES7	HLH	tfs
Nvec_vc1.1_XM_001629834.3	grey60	0.627	Nvec_vc1.1_XM_001629834.3					
Nvec_vc1.1_XM_032367434.2	grey60	0.51	Nvec_vc1.1_XM_032367434.2					
Nvec_vc1.1_XM_032365233.2	pink	0.917	Nvec_vc1.1_XM_032365233.2	Llgl1/Llgl2			LLGL/Lgl_C	
Nvec_vc1.1_XM_001640469.3	pink	0.904	Nvec_vc1.1_XM_001640469.3	Bub1			Mad3_BUB1_I/Pkinase	
Nvec_vc1.1_XM_048724679.1	pink	0.901	Nvec_vc1.1_XM_048724679.1	Kif23			Kinesin/MKLP1_Arf_bdg	
Nvec_vc1.1_XM_032365767.2	pink	0.9	Nvec_vc1.1_XM_032365767.2	Zfp318			zf-met	
Nvec_vc1.1_XM_032378325.2	pink	0.896	Nvec_vc1.1_XM_032378325.2	Hnrnph1/Hnrnph3/Hnrnpf/Hnrnph2			RRM_1/RRM_1/RRM_1	
Nvec_vc1.1_XM_048726570.1	pink	0.895	Nvec_vc1.1_XM_048726570.1	Cyp11b2/Cyp11a1/Cyp27b1/Cyp11b1/Cyp24a1/Cyp27a1			p450	
Nvec_vc1.1_XM_048732899.1	pink	0.894	Nvec_vc1.1_XM_048732899.1					
Nvec_vc1.1_XM_032380956.2	pink	0.891	Nvec_vc1.1_XM_032380956.2				RRM_1/RRM_1	
Nvec_vc1.1_XM_032376968.2	pink	0.889	Nvec_vc1.1_XM_032376968.2	Tpx2			TPX2_importin/TPX2	
Nvec_vc1.1_XM_032373936.2	pink	0.887	Nvec_vc1.1_XM_032373936.2	Gm4305/Gm6763/Gm4307///Gm4301/Gm8764/Gm4312/Gm4303/Gm4302/Gm21304///Alyref/Alyref2/4931428L18Rik/Gm5698			RRM_1	
Nvec_vc1.1_XM_001632559.3	pink	0.877	Nvec_vc1.1_XM_001632559.3	Rnmt			Pox_MCEL	
Nvec_vc1.1_XM_001631283.3	pink	0.87	Nvec_vc1.1_XM_001631283.3	Kif22			Kinesin/HHH_3	
Nvec_vc1.1_XM_001629959.3	pink	0.87	Nvec_vc1.1_XM_001629959.3	Mcm7			MCM_N/MCM_OB/MCM/MCM_lid	
Nvec_vc1.1_XM_032385438.2	pink	0.863	Nvec_vc1.1_XM_032385438.2				BTB_2	
Nvec_vc1.1_XM_001640386.3	pink	0.863	Nvec_vc1.1_XM_001640386.3				Histone	
Nvec_vc1.1_XM_032372476.2	pink	0.857	Nvec_vc1.1_XM_032372476.2	Pnkp			FHA_2/PNK3P/AAA_33/AAA_33	
Nvec_vc1.1_XM_048730044.1	pink	0.856	Nvec_vc1.1_XM_048730044.1					
Nvec_vc1.1_XM_048731269.1	pink	0.854	Nvec_vc1.1_XM_048731269.1	Fubp3/Fubp1/Khsrp			KH_1/KH_1/KH_1/KH_1	
Nvec_vc1.1_XM_001632971.3	pink	0.851	Nvec_vc1.1_XM_001632971.3					
Nvec_vc1.1_XM_048729958.1	pink	0.851	Nvec_vc1.1_XM_048729958.1					
Nvec_vc1.1_XM_048730911.1	pink	0.849	Nvec_vc1.1_XM_048730911.1					
Nvec_vc1.1_XM_032379588.2	pink	0.849	Nvec_vc1.1_XM_032379588.2	Sfpq/Nono/Pspc1			RRM_1/RRM_1/NOPS	
Nvec_vc1.1_XM_032380060.2	pink	0.845	Nvec_vc1.1_XM_032380060.2	Prpf3			PWI/PRP3/DUF1115	
Nvec_vc1.1_XM_001640928.3	pink	0.841	Nvec_vc1.1_XM_001640928.3	Nktr/Ppig			Pro_isomerase	
Nvec_vc1.1_XM_048732321.1	pink	0.839	Nvec_vc1.1_XM_048732321.1	Kpna4/Kpna3			IBB/Arm/Arm/Arm/Arm/Arm/Arm/Arm/Arm/Arm_3	
Nvec_vc1.1_XM_032380612.2	pink	0.834	Nvec_vc1.1_XM_032380612.2					
Nvec_vc1.1_XM_032370467.2	pink	0.832	Nvec_vc1.1_XM_032370467.2				RRM_1/zf-CCHC	
Nvec_vc1.1_XM_032362413.2	pink	0.829	Nvec_vc1.1_XM_032362413.2				zf-DBF	
Nvec_vc1.1_XM_048719946.1	pink	0.829	Nvec_vc1.1_XM_048719946.1				zf-C2H2/zf-C2H2_6/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2	
Nvec_vc1.1_XM_032386619.2	pink	0.829	Nvec_vc1.1_XM_032386619.2	Tra2a/Tra2b			RRM_1	
Nvec_vc1.1_XM_001636826.3	pink	0.828	Nvec_vc1.1_XM_001636826.3	Top2a/Top2b			HATPase_c/DNA_gyraseB/Toprim/TOPRIM_C/DNA_topoisoIV	
Nvec_vc1.1_XM_001628624.3	pink	0.828	Nvec_vc1.1_XM_001628624.3	Ankrd12/Ankrd11			Ank/Ank_2	
Nvec_vc1.1_XM_032366508.2	pink	0.824	Nvec_vc1.1_XM_032366508.2	Racgap1			C1_1/RhoGAP	
Nvec_vc1.1_XM_032383512.2	pink	0.823	Nvec_vc1.1_XM_032383512.2	Ilf3/Ilf3/Zfr2/Zfr/Strbp/Strbp			zf-met/zf-met/zf-met/DZF	
Nvec_vc1.1_XM_001639736.3	pink	0.822	Nvec_vc1.1_XM_001639736.3	Hspa9			HSP70	
Nvec_vc1.1_XM_032380994.2	pink	0.822	Nvec_vc1.1_XM_032380994.2	Bms1			AARP2CN/RIBIOP_C	
Nvec_vc1.1_XM_048732898.1	pink	0.819	Nvec_vc1.1_XM_048732898.1					
Nvec_vc1.1_XM_032366974.2	pink	0.819	Nvec_vc1.1_XM_032366974.2				RRM_1/RRM_1	
Nvec_vc1.1_XM_032361817.2	pink	0.818	Nvec_vc1.1_XM_032361817.2	Tmco6			Arm/Arm	
Nvec_vc1.1_XM_001639417.3	pink	0.817	Nvec_vc1.1_XM_001639417.3	Prpf19			U-box/Prp19/WD40/WD40/WD40/WD40/WD40	
Nvec_vc1.1_XM_032381251.1	pink	0.817	Nvec_vc1.1_XM_032381251.1	Sf3b2			SAP/DUF382/PSP	
Nvec_vc1.1_XM_032385114.2	pink	0.816	Nvec_vc1.1_XM_032385114.2				I-set/I-set/Ig_3/fn3/fn3	
Nvec_vc1.1_XM_001639478.3	pink	0.802	Nvec_vc1.1_XM_001639478.3	Atp2a2/Atp2a3/Atp2a1			Cation_ATPase_N/E1-E2_ATPase/Cation_ATPase/Hydrolase_3/Cation_ATPase_C	
Nvec_vc1.1_XM_032363300.2	pink	0.802	Nvec_vc1.1_XM_032363300.2				Histone	
Nvec_vc1.1_XM_032386848.2	pink	0.801	Nvec_vc1.1_XM_032386848.2	Rnps1			RRM_1	
Nvec_vc1.1_XM_048728876.1	pink	0.8	Nvec_vc1.1_XM_048728876.1	Api5			API5	
Nvec_vc1.1_XM_001628740.3	pink	0.8	Nvec_vc1.1_XM_001628740.3	Ctsm/Ctsl/Ctsll3/Ctsj/Ctsr/Cts6/BC051665/4930486L24Rik/Cts7/Cts8/Ctsq/Cts3			Inhibitor_I29/Peptidase_C1	
Nvec_NVE21932	pink	0.799	Nvec_NVE21932					
Nvec_vc1.1_XM_001634430.3	pink	0.798	Nvec_vc1.1_XM_001634430.3	Sf3b4			RRM_1/RRM_1	
Nvec_vc1.1_XM_001626793.3	pink	0.796	Nvec_vc1.1_XM_001626793.3	Zfp207				
Nvec_vc1.1_XM_032379449.2	pink	0.796	Nvec_vc1.1_XM_032379449.2				hnRNP_Q_AcD/RRM_1/RRM_1/RRM_1	
Nvec_vc1.1_XM_001647467.3	pink	0.793	Nvec_vc1.1_XM_001647467.3	Jup/Ctnnb1			Arm/Arm/Arm/Arm	
Nvec_vc1.1_XM_001635169.3	pink	0.791	Nvec_vc1.1_XM_001635169.3	/Nsd2/Nsd1			PWWP/PHD/PWWP/AWS/SET/C5HCH	
Nvec_vc1.1_XM_032380894.2	pink	0.789	Nvec_vc1.1_XM_032380894.2	Gmnn/Mcidas			Geminin	
Nvec_vc1.1_XM_032374939.2	pink	0.787	Nvec_vc1.1_XM_032374939.2	Rbm3/Rbmyf5/Rbmx/Rbmyf3/Rbmyf2/Rbmyf7/Rbmy/Rbmxl2/Rbmyf9/Gm7324/Rbmxl1/Cirbp/Rbmyf1			RRM_1	
Nvec_vc1.1_XM_032366064.2	pink	0.786	Nvec_vc1.1_XM_032366064.2	Slu7			Slu7	
Nvec_vc1.1_XM_032366809.2	pink	0.786	Nvec_vc1.1_XM_032366809.2	Srsf10			RRM_1	
Nvec_vc1.1_XM_032362919.2	pink	0.782	Nvec_vc1.1_XM_032362919.2				CENP-F_C_Rb_bdg	
Nvec_vc1.1_XM_032376801.2	pink	0.782	Nvec_vc1.1_XM_032376801.2	Cdt1			CDT1/CDT1_C	
Nvec_vc1.1_XM_032379006.2	pink	0.782	Nvec_vc1.1_XM_032379006.2	U2af1l4/Gm49396/U2af1			zf-CCCH/RRM_1/zf-CCCH	
Nvec_vc1.1_XM_001633937.3	pink	0.781	Nvec_vc1.1_XM_001633937.3	Prpf8			PRO8NT/PROCN/RRM_4/U5_2-snRNA_bdg/U6-snRNA_bdg/PRP8_domainIV/JAB/PROCT	
Nvec_vc1.1_XM_001625858.3	pink	0.78	Nvec_vc1.1_XM_001625858.3	Knl1			Spc7	
Nvec_vc1.1_XM_048729611.1	pink	0.778	Nvec_vc1.1_XM_048729611.1	Ncapg			UVR/Cnd3	
Nvec_vc1.1_XM_032377471.2	pink	0.777	Nvec_vc1.1_XM_032377471.2				RED_N/RED_C	
Nvec_NVE15524	pink	0.776	Nvec_NVE15524				RVT_1	
Nvec_vc1.1_XM_032364668.2	pink	0.775	Nvec_vc1.1_XM_032364668.2	Cep83				
Nvec_vc1.1_XM_032380119.2	pink	0.774	Nvec_vc1.1_XM_032380119.2				RRM_1/RRM_1	
Nvec_vc1.1_XM_001647465.3	pink	0.774	Nvec_vc1.1_XM_001647465.3					
Nvec_vc1.1_XM_001638018.3	pink	0.774	Nvec_vc1.1_XM_001638018.3	Anln			Anillin/PH	
Nvec_vc1.1_XM_048722563.1	pink	0.773	Nvec_vc1.1_XM_048722563.1	Prpf40b/Prpf40a			WW/WW/FF/FF/FF	
Nvec_vc1.1_XM_032376052.2	pink	0.772	Nvec_vc1.1_XM_032376052.2	Ankef1			Ank_2/Ank_2/Ank_2/Ank_2	
Nvec_vc1.1_XM_032378403.2	pink	0.77	Nvec_vc1.1_XM_032378403.2	Vezf1/Maz		zf-C2H2.HG1.209:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_048726573.1	pink	0.77	Nvec_vc1.1_XM_048726573.1	Ahi1			WD40/WD40/SH3_1	
Nvec_v1g243504	pink	0.768	Nvec_v1g243504				Galactosyl_T	
Nvec_vc1.1_XM_001623649.3	pink	0.767	Nvec_vc1.1_XM_001623649.3				DUF1325/ERG4_ERG24	
Nvec_vc1.1_XM_001634019.3	pink	0.766	Nvec_vc1.1_XM_001634019.3	Hdgfl1/Hdgfl3/Psip1/Hdgf/Hdgfl2			PWWP/LEDGF	
Nvec_vc1.1_XM_048724420.1	pink	0.766	Nvec_vc1.1_XM_048724420.1	Eftud2			EFTUD2/GTP_EFTU/GTP_EFTU_D2/EFG_III/EFG_IV/EFG_C	
Nvec_vc1.1_XM_032383990.2	pink	0.765	Nvec_vc1.1_XM_032383990.2	Magi2/Magi1/Magi3			Guanylate_kin/WW/WW/PDZ/PDZ/PDZ/PDZ	
Nvec_vc1.1_XM_048722500.1	pink	0.765	Nvec_vc1.1_XM_048722500.1	Tead1/Tead4/Tead3/Tead2		TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA/YBD	tfs
Nvec_vc1.1_XM_032385383.2	pink	0.761	Nvec_vc1.1_XM_032385383.2	Incenp			INCENP_ARK-bind	
Nvec_vc1.1_XM_001639562.3	pink	0.76	Nvec_vc1.1_XM_001639562.3				RRM_1/RRM_1	
Nvec_vc1.1_XM_001628711.3	pink	0.758	Nvec_vc1.1_XM_001628711.3				RRM_1	
Nvec_vc1.1_XM_032377509.2	pink	0.757	Nvec_vc1.1_XM_032377509.2	Hnrnpk			KH_1/KH_1/KH_1	
Nvec_vc1.1_XM_032363183.2	pink	0.753	Nvec_vc1.1_XM_032363183.2					
Nvec_vc1.1_XM_032363126.2	pink	0.753	Nvec_vc1.1_XM_032363126.2	Puf60			RRM_1/RRM_1/RRM_1	
Nvec_vc1.1_XM_001623107.3	pink	0.751	Nvec_vc1.1_XM_001623107.3	Gdf5/Gdf7/Gdf6			TGFb_propeptide/TGF_beta	
Nvec_vc1.1_XM_001639460.3	pink	0.75	Nvec_vc1.1_XM_001639460.3	Timm10			zf-Tim10_DDP	
Nvec_vc1.1_XM_001632226.3	pink	0.749	Nvec_vc1.1_XM_001632226.3	Nop53			Nop53	
Nvec_vc1.1_XM_001641158.3	pink	0.747	Nvec_vc1.1_XM_001641158.3	Kif11			Kinesin/Microtub_bind	
Nvec_vc1.1_XM_032366754.2	pink	0.747	Nvec_vc1.1_XM_032366754.2	Snrnp200			Helicase_PWI/DEAD/Helicase_C/Sec63/DEAD/Sec63	
Nvec_vc1.1_XM_001628143.3	pink	0.744	Nvec_vc1.1_XM_001628143.3	Epb41l1/Epb41/Epb41l2/Epb41l3			FERM_N/FERM_M/FERM_C/FA	
Nvec_vc1.1_XM_032378402.2	pink	0.743	Nvec_vc1.1_XM_032378402.2	Tfdp2/Tfdp1		E2F_TDP.HG1.1:TFDP1/TFDP2/TFDP3	E2F_TDP/DP	tfs
Nvec_vc1.1_XM_048734197.1	pink	0.743	Nvec_vc1.1_XM_048734197.1	Cenpe			Kinesin	
Nvec_vc1.1_XM_032361808.2	pink	0.738	Nvec_vc1.1_XM_032361808.2	Fam120c/Fam120a				
Nvec_vc1.1_XM_032371942.2	pink	0.737	Nvec_vc1.1_XM_032371942.2	Srrm1			PWI/Lipase_GDSL_2	
Nvec_vc1.1_XM_001631326.3	pink	0.733	Nvec_vc1.1_XM_001631326.3	Myod1/Myf5/Myf6/Myog		HLH.HG1.72:BHLHA9	HLH	tfs
Nvec_vc1.1_XM_001624453.3	pink	0.731	Nvec_vc1.1_XM_001624453.3				ubiquitin/ubiquitin/ubiquitin/ubiquitin/ubiquitin/ubiquitin/ubiquitin	
Nvec_vc1.1_XM_048727570.1	pink	0.731	Nvec_vc1.1_XM_048727570.1	Ncbp1			MIF4G/MIF4G_like/MIF4G_like_2	
Nvec_vc1.1_XM_048733227.1	pink	0.73	Nvec_vc1.1_XM_048733227.1	Ppat			GATase_6/Pribosyltran	
Nvec_vc1.1_XM_001634913.3	pink	0.728	Nvec_vc1.1_XM_001634913.3	Slc34a2/Slc34a1/Slc34a3			Na_Pi_cotrans/Na_Pi_cotrans	
Nvec_vc1.1_XM_032378998.2	pink	0.728	Nvec_vc1.1_XM_032378998.2	Smc6			SMC_N	
Nvec_vc1.1_XM_048721863.1	pink	0.727	Nvec_vc1.1_XM_048721863.1	Eif2s3x/Eif2s3y			GTP_EFTU/GTP_EFTU_D2/eIF2_C	
Nvec_vc1.1_XM_001623557.3	pink	0.727	Nvec_vc1.1_XM_001623557.3	Prpf38a			PRP38	
Nvec_vc1.1_XM_001629180.3	pink	0.726	Nvec_vc1.1_XM_001629180.3	Ptp4a2/Ptp4a1/Ptp4a1/Ptp4a3			DSPc	
Nvec_vc1.1_XM_001636073.3	pink	0.725	Nvec_vc1.1_XM_001636073.3	Frg1			FRG1	
Nvec_vc1.1_XM_001625643.3	pink	0.724	Nvec_vc1.1_XM_001625643.3	Ddx47			DEAD/Helicase_C	
Nvec_vc1.1_XM_048722689.1	pink	0.724	Nvec_vc1.1_XM_048722689.1	Sf3b1			SF3b1	
Nvec_vc1.1_XM_032370623.2	pink	0.724	Nvec_vc1.1_XM_032370623.2	E2f8/E2f7		E2F_TDP.HG1.0:E2F7/E2F8	E2F_TDP/E2F_TDP	tfs
Nvec_vc1.1_XM_048727656.1	pink	0.723	Nvec_vc1.1_XM_048727656.1	Tle4/Tle2/Tle1/			TLE_N/WD40/WD40	
Nvec_vc1.1_XM_032366959.2	pink	0.723	Nvec_vc1.1_XM_032366959.2				CUB/CUB/CUB/CUB/CUB/F5_F8_type_C/F5_F8_type_C/CUB/Trypsin	
Nvec_vc1.1_XM_032366883.2	pink	0.723	Nvec_vc1.1_XM_032366883.2	Dhx8			S1/DEAD/Helicase_C/HA2/OB_NTP_bind	
Nvec_vc1.1_XM_001631257.3	pink	0.722	Nvec_vc1.1_XM_001631257.3					
Nvec_vc1.1_XM_032381646.2	pink	0.722	Nvec_vc1.1_XM_032381646.2	Acin1			SAP/RSB_motif	
Nvec_vc1.1_XM_001641330.2	pink	0.718	Nvec_vc1.1_XM_001641330.2	Lsm14a/Lsm14b			LSM14/FDF	
Nvec_vc1.1_XM_001628534.3	pink	0.718	Nvec_vc1.1_XM_001628534.3				RRM_1/RRM_1	
Nvec_vc1.1_XM_001622802.3	pink	0.718	Nvec_vc1.1_XM_001622802.3	Ttk			Pkinase	
Nvec_vc1.1_XM_048734715.1	pink	0.718	Nvec_vc1.1_XM_048734715.1				PHD/BRK/TFIIS_M/SPOC	
Nvec_vc1.1_XM_032386215.2	pink	0.717	Nvec_vc1.1_XM_032386215.2				HlyIII	
Nvec_v1g111827	pink	0.71	Nvec_v1g111827				Gal_Lectin	
Nvec_vc1.1_XM_001633249.3	pink	0.708	Nvec_vc1.1_XM_001633249.3	Ptk7			Ig_3/Ig_3/Ig_3/I-set/I-set/I-set/Ig_3/Pkinase_Tyr	
Nvec_vc1.1_XM_048732502.1	pink	0.708	Nvec_vc1.1_XM_048732502.1					
Nvec_vc1.1_XM_001631153.3	pink	0.707	Nvec_vc1.1_XM_001631153.3	Sltm/Safb/Safb2			SAP/RRM_1	
Nvec_vc1.1_XM_001633146.3	pink	0.704	Nvec_vc1.1_XM_001633146.3	Orai2/Orai3/			Orai-1	
Nvec_vc1.1_XM_032370004.2	pink	0.703	Nvec_vc1.1_XM_032370004.2					
Nvec_vc1.1_XM_032371261.2	pink	0.702	Nvec_vc1.1_XM_032371261.2	Rbm22			RRM_1	
Nvec_vc1.1_XM_001632774.3	pink	0.702	Nvec_vc1.1_XM_001632774.3	Smarca5/Smarca1			SNF2_N/Helicase_C/HAND/SLIDE	
Nvec_vc1.1_XM_032367202.2	pink	0.702	Nvec_vc1.1_XM_032367202.2	Numa1				
Nvec_vc1.1_XM_032367269.2	pink	0.701	Nvec_vc1.1_XM_032367269.2	Smc1a/Smc1b			SMC_N/SMC_hinge	
Nvec_v1g240457	pink	0.7	Nvec_v1g240457					
Nvec_NVE26002	pink	0.699	Nvec_NVE26002					
Nvec_vc1.1_XM_048732838.1	pink	0.699	Nvec_vc1.1_XM_048732838.1	Fxr2/Fmr1/Fxr1			Tudor_FRX1/Agenet/KH_9/KH_1/KH_1	
Nvec_vc1.1_XM_001641933.3	pink	0.698	Nvec_vc1.1_XM_001641933.3	Hdac1/Hdac2			Hist_deacetyl	
Nvec_vc1.1_XM_032383547.2	pink	0.698	Nvec_vc1.1_XM_032383547.2			zf-C2H2.HG1.10:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-H2C2_2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-met/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_001621991.3	pink	0.697	Nvec_vc1.1_XM_001621991.3	Paics			SAICAR_synt/AIRC	
Nvec_vc1.1_XM_032387240.2	pink	0.695	Nvec_vc1.1_XM_032387240.2	Sass6			SAS-6_N/Sas6_CC	
Nvec_vc1.1_XM_032382919.2	pink	0.693	Nvec_vc1.1_XM_032382919.2	Pdpr			DAO/FAO_M/GCV_T/GCV_T_C	
Nvec_vc1.1_XM_032372505.2	pink	0.693	Nvec_vc1.1_XM_032372505.2				SAP/SPRY/AAA_33	
Nvec_vc1.1_XM_048721243.1	pink	0.691	Nvec_vc1.1_XM_048721243.1	Cnot1			CNOT1_HEAT/CNOT1_TTP_bind/CNOT1_CAF1_bind/DUF3819/Not1	
Nvec_vc1.1_XM_032386102.2	pink	0.687	Nvec_vc1.1_XM_032386102.2				DAN	
Nvec_vc1.1_XM_032380209.2	pink	0.683	Nvec_vc1.1_XM_032380209.2	Usf2/Usf1		HLH.HG1.40:USF1/USF2	HLH	tfs
Nvec_vc1.1_XM_048734342.1	pink	0.683	Nvec_vc1.1_XM_048734342.1				FERM_N/FERM_M/FERM_C/FA	
Nvec_vc1.1_XM_032366293.2	pink	0.682	Nvec_vc1.1_XM_032366293.2				adh_short	
Nvec_vc1.1_XM_001640473.3	pink	0.678	Nvec_vc1.1_XM_001640473.3	Eif4a3l2/Eif4a3/Eif4a3l1			DEAD/Helicase_C	
Nvec_vc1.1_XM_048728473.1	pink	0.677	Nvec_vc1.1_XM_048728473.1	Cdc25a/Cdc25b/Cdc25c			M-inducer_phosp/Rhodanese	
Nvec_vc1.1_XM_001630887.3	pink	0.677	Nvec_vc1.1_XM_001630887.3	Steep1				
Nvec_vc1.1_XM_032363417.2	pink	0.677	Nvec_vc1.1_XM_032363417.2	Zfp536/Zfp13/Zfp775/Zfp628		zf-C2H2.HG3.2:ZBTB17	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_032383227.2	pink	0.676	Nvec_vc1.1_XM_032383227.2				AA_permease_2/AA_permease_C	
Nvec_vc1.1_XM_048721196.1	pink	0.674	Nvec_vc1.1_XM_048721196.1	Sf3b3			MMS1_N/CPSF_A	
