gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_032367431.2	thistle1	0.586	Nvec_vc1.1_XM_032367431.2	Tmem19			DUF92	
Nvec_vc1.1_XM_001630340.3	thistle1	0.585	Nvec_vc1.1_XM_001630340.3				Pkinase	
Nvec_vc1.1_XM_048730745.1	thistle1	0.581	Nvec_vc1.1_XM_048730745.1					
Nvec_vc1.1_XM_001626886.3	thistle1	0.578	Nvec_vc1.1_XM_001626886.3	Selenos			Selenoprotein_S	
Nvec_vc1.1_XM_032367115.2	thistle1	0.575	Nvec_vc1.1_XM_032367115.2	Vma21			VMA21	
Nvec_vc1.1_XM_001637633.3	thistle1	0.574	Nvec_vc1.1_XM_001637633.3	/Ier3ip1			Yos1	
Nvec_vc1.1_XM_048720536.1	thistle1	0.569	Nvec_vc1.1_XM_048720536.1	Tmem208			TMEM208_SND2	
Nvec_vc1.1_XM_001629003.3	thistle1	0.569	Nvec_vc1.1_XM_001629003.3				Far-17a_AIG1	
Nvec_vc1.1_XM_001636512.3	thistle1	0.564	Nvec_vc1.1_XM_001636512.3	Rpn1			Ribophorin_I	
Nvec_vc1.1_XM_032365045.2	thistle1	0.563	Nvec_vc1.1_XM_032365045.2	Mfsd5			MFS_5	
Nvec_vc1.1_XM_001628691.3	thistle1	0.563	Nvec_vc1.1_XM_001628691.3	Tpd52/Trpd52l3/Tpd52l2/Tpd52l1			TPD52/TPD52	
Nvec_vc1.1_XM_048723666.1	thistle1	0.561	Nvec_vc1.1_XM_048723666.1	Galnt13/Galnt1			Glycos_transf_2/Ricin_B_lectin	
Nvec_vc1.1_XM_001633594.3	thistle1	0.558	Nvec_vc1.1_XM_001633594.3	Tmx3			Thioredoxin/Thioredoxin_6	
Nvec_vc1.1_XM_001635172.3	thistle1	0.557	Nvec_vc1.1_XM_001635172.3	Mxi1/Mxd3/Mxd4/Mxd1		HLH.HG1.38:MXD1/MXD3/MXD4/MXI1	HLH	tfs
Nvec_vc1.1_XM_001638606.3	thistle1	0.557	Nvec_vc1.1_XM_001638606.3	Bloc1s6			Snapin_Pallidin	
Nvec_vc1.1_XM_048727650.1	thistle1	0.555	Nvec_vc1.1_XM_048727650.1	Prrc1			NTPase_I-T	
Nvec_vc1.1_XM_032365831.2	thistle1	0.554	Nvec_vc1.1_XM_032365831.2	Stx5a			Syntaxin-5_N/SNARE	
Nvec_vc1.1_XM_032364867.2	thistle1	0.553	Nvec_vc1.1_XM_032364867.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032382444.2	thistle1	0.553	Nvec_vc1.1_XM_032382444.2	Ogfod3			2OG-FeII_Oxy_3	
Nvec_vc1.1_XM_032384939.2	thistle1	0.549	Nvec_vc1.1_XM_032384939.2	Spcs2			SPC25	
Nvec_vc1.1_XM_032363577.2	thistle1	0.547	Nvec_vc1.1_XM_032363577.2	Gopc			PDZ	
Nvec_vc1.1_XM_001638839.3	thistle1	0.545	Nvec_vc1.1_XM_001638839.3				MGAT2	
Nvec_vc1.1_XM_001641376.3	thistle1	0.544	Nvec_vc1.1_XM_001641376.3	Atp6v1f			ATP-synt_F	
Nvec_vc1.1_XM_032366530.2	thistle1	0.541	Nvec_vc1.1_XM_032366530.2					
Nvec_vc1.1_XM_001633456.3	thistle1	0.539	Nvec_vc1.1_XM_001633456.3	Rer1			Rer1	
Nvec_v1g64073	thistle1	0.538	Nvec_v1g64073					
Nvec_vc1.1_XM_001625158.3	thistle1	0.536	Nvec_vc1.1_XM_001625158.3	Ccdc86			Cgr1	
Nvec_vc1.1_XM_001624063.3	thistle1	0.535	Nvec_vc1.1_XM_001624063.3	Ube2w			UQ_con	
Nvec_vc1.1_XM_001623132.3	thistle1	0.533	Nvec_vc1.1_XM_001623132.3	Psmd4			VWA_2/UIM/UIM/UIM	
Nvec_vc1.1_XM_032379772.2	thistle1	0.53	Nvec_vc1.1_XM_032379772.2	Ggcx			VKG_Carbox	
Nvec_vc1.1_XM_001640716.3	thistle1	0.524	Nvec_vc1.1_XM_001640716.3	Cpeb3/Cpeb2/Cpeb4			RRM_7/CEBP_ZZ	
Nvec_vc1.1_XM_001634064.3	thistle1	0.522	Nvec_vc1.1_XM_001634064.3	Tmed7/Tmed3			EMP24_GP25L	
Nvec_vc1.1_XM_001637171.3	thistle1	0.521	Nvec_vc1.1_XM_001637171.3	Slc35e1			TPT	
Nvec_vc1.1_XM_001626168.3	thistle1	0.519	Nvec_vc1.1_XM_001626168.3	Plpp5/Plpp4			PAP2	
Nvec_vc1.1_XM_048721740.1	thistle1	0.519	Nvec_vc1.1_XM_048721740.1	Sytl3/Sytl5/Sytl1/Sytl4/Sytl2			FYVE_2/C2/C2/C2/C2	
Nvec_vc1.1_XM_001635056.3	thistle1	0.517	Nvec_vc1.1_XM_001635056.3				RPE65	
Nvec_vc1.1_XM_001627716.3	thistle1	0.513	Nvec_vc1.1_XM_001627716.3	Memo1			Memo	
Nvec_vc1.1_XM_032373974.2	thistle1	0.511	Nvec_vc1.1_XM_032373974.2				ATG27	
Nvec_vc1.1_XM_001624005.3	thistle1	0.509	Nvec_vc1.1_XM_001624005.3	Gosr1			V-SNARE_C	
Nvec_vc1.1_XM_001630454.3	thistle1	0.503	Nvec_vc1.1_XM_001630454.3	Gan			BTB/BACK/Kelch_1/Kelch_1/Kelch_1/Kelch_1	
Nvec_vc1.1_XM_001639285.3	thistle1	0.5	Nvec_vc1.1_XM_001639285.3	Poglut2/Poglut3			Filamin/Glyco_transf_90	
Nvec_vc1.1_XM_001629300.3	mediumorchid	0.988	Nvec_vc1.1_XM_001629300.3		Minicollagen-1/Ncol-1		Collagen	
Nvec_vc1.1_XM_048720966.1	mediumorchid	0.98	Nvec_vc1.1_XM_048720966.1				Collagen/Collagen/Collagen/Collagen	
Nvec_vc1.1_XM_048722564.1	mediumorchid	0.974	Nvec_vc1.1_XM_048722564.1					
Nvec_vc1.1_XM_032377572.2	mediumorchid	0.969	Nvec_vc1.1_XM_032377572.2				Collagen	
Nvec_vc1.1_XM_032373763.2	mediumorchid	0.963	Nvec_vc1.1_XM_032373763.2				fn3	
Nvec_vc1.1_XM_001628115.3	mediumorchid	0.957	Nvec_vc1.1_XM_001628115.3					
Nvec_vc1.1_XM_048721119.1	mediumorchid	0.953	Nvec_vc1.1_XM_048721119.1	Eva1c			Gal_Lectin	
Nvec_vc1.1_XM_048722767.1	mediumorchid	0.953	Nvec_vc1.1_XM_048722767.1	Naalad2/Folh1/Naaladl1			PA/Peptidase_M28/TFR_dimer	
Nvec_vc1.1_XM_048719732.1	mediumorchid	0.942	Nvec_vc1.1_XM_048719732.1	Ggh			Peptidase_C26	
Nvec_vc1.1_XM_032373899.2	mediumorchid	0.935	Nvec_vc1.1_XM_032373899.2				TSP_1/CAP	
Nvec_vc1.1_XM_001641902.3	mediumorchid	0.934	Nvec_vc1.1_XM_001641902.3					
Nvec_vc1.1_XM_001633958.3	mediumorchid	0.929	Nvec_vc1.1_XM_001633958.3				CAP	
Nvec_vc1.1_XM_032363701.2	mediumorchid	0.923	Nvec_vc1.1_XM_032363701.2				ShK/ShK/ShK	
Nvec_vc1.1_XM_048719597.1	mediumorchid	0.91	Nvec_vc1.1_XM_048719597.1	Pkhd1l1			PA14/AbfB	
Nvec_vc1.1_XM_001635993.3	mediumorchid	0.898	Nvec_vc1.1_XM_001635993.3				Tubulin/Tubulin_C	
Nvec_vc1.1_XM_032373154.2	mediumorchid	0.891	Nvec_vc1.1_XM_032373154.2					
Nvec_vc1.1_XM_048720064.1	mediumorchid	0.887	Nvec_vc1.1_XM_048720064.1	Ggh			Peptidase_C26	
Nvec_vc1.1_XM_032373407.2	mediumorchid	0.885	Nvec_vc1.1_XM_032373407.2				EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF	
Nvec_vc1.1_XM_032373402.2	mediumorchid	0.876	Nvec_vc1.1_XM_032373402.2				EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF	
Nvec_vc1.1_XM_001631834.3	mediumorchid	0.85	Nvec_vc1.1_XM_001631834.3					
Nvec_vc1.1_XM_048729275.1	mediumorchid	0.808	Nvec_vc1.1_XM_048729275.1				CAP/CAP	
Nvec_vc1.1_XM_048723816.1	mediumorchid	0.808	Nvec_vc1.1_XM_048723816.1					
Nvec_vc1.1_XM_048725070.1	mediumorchid	0.798	Nvec_vc1.1_XM_048725070.1				Creatinase_N/Creatinase_N_2/Peptidase_M24/Peptidase_M24_C	
Nvec_vc1.1_XM_032366975.2	mediumorchid	0.76	Nvec_vc1.1_XM_032366975.2				CAP	
Nvec_vc1.1_XM_032378094.2	mediumorchid	0.749	Nvec_vc1.1_XM_032378094.2				TSP_1/TSP_1/TSP_1/TSP_1	
Nvec_vc1.1_XM_048723720.1	mediumorchid	0.746	Nvec_vc1.1_XM_048723720.1					
Nvec_vc1.1_XM_048728544.1	mediumorchid	0.743	Nvec_vc1.1_XM_048728544.1				CAP	
Nvec_vc1.1_XM_032376975.2	mediumorchid	0.736	Nvec_vc1.1_XM_032376975.2				2OG-FeII_Oxy_3	
Nvec_vc1.1_XM_048725516.1	mediumorchid	0.733	Nvec_vc1.1_XM_048725516.1					
Nvec_vc1.1_XM_048730998.1	mediumorchid	0.722	Nvec_vc1.1_XM_048730998.1				Laminin_G_3/Laminin_G_3/PLAT/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1	
Nvec_vc1.1_XM_032361863.2	mediumorchid	0.72	Nvec_vc1.1_XM_032361863.2				CAP	
Nvec_vc1.1_XM_048729910.1	mediumorchid	0.706	Nvec_vc1.1_XM_048729910.1				fn2/ShK/fn2/ShK/ShK/ShK/ShK	
Nvec_vc1.1_XM_032370546.2	mediumorchid	0.702	Nvec_vc1.1_XM_032370546.2				ShK/ShK/ShK/ShK/ShK/ShK	
Nvec_NVE25937	mediumorchid	0.674	Nvec_NVE25937					
Nvec_vc1.1_XM_032379959.2	mediumorchid	0.654	Nvec_vc1.1_XM_032379959.2	Pgghg			DUF2152/Glyco_hydro_65m	
Nvec_vc1.1_XM_032375298.2	mediumorchid	0.637	Nvec_vc1.1_XM_032375298.2					
Nvec_vc1.1_XM_048722356.1	purple	0.986	Nvec_vc1.1_XM_048722356.1				PLAT/CAP/Lectin_C	
Nvec_vc1.1_XM_048723042.1	purple	0.985	Nvec_vc1.1_XM_048723042.1		Spinalin			
Nvec_vc1.1_XM_048722736.1	purple	0.983	Nvec_vc1.1_XM_048722736.1					
Nvec_vc1.1_XM_032381891.2	purple	0.977	Nvec_vc1.1_XM_032381891.2					
Nvec_vc1.1_XM_001632750.3	purple	0.974	Nvec_vc1.1_XM_001632750.3					
Nvec_vc1.1_XM_048725759.1	purple	0.968	Nvec_vc1.1_XM_048725759.1	Bsph2			VWC/fn2	
Nvec_vc1.1_XM_032380012.2	purple	0.967	Nvec_vc1.1_XM_032380012.2					
Nvec_vc1.1_XM_048722982.1	purple	0.961	Nvec_vc1.1_XM_048722982.1				CAP	
Nvec_vc1.1_XM_032363379.2	purple	0.961	Nvec_vc1.1_XM_032363379.2	Gm49368/Itgax			VWA/VWA/VWA	
Nvec_vc1.1_XM_048731475.1	purple	0.959	Nvec_vc1.1_XM_048731475.1	Pkhd1l1			PA14/fn2/fn2	
Nvec_vc1.1_XM_048734475.1	purple	0.958	Nvec_vc1.1_XM_048734475.1				EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF	
Nvec_vc1.1_XM_032370899.2	purple	0.956	Nvec_vc1.1_XM_032370899.2					
Nvec_vc1.1_XM_048728653.1	purple	0.956	Nvec_vc1.1_XM_048728653.1					
Nvec_vc1.1_XM_032373880.2	purple	0.955	Nvec_vc1.1_XM_032373880.2				EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/hEGF	
Nvec_vc1.1_XM_032376652.2	purple	0.954	Nvec_vc1.1_XM_032376652.2				VWA	
Nvec_vc1.1_XM_001637607.3	purple	0.95	Nvec_vc1.1_XM_001637607.3					
Nvec_vc1.1_XM_032385014.2	purple	0.949	Nvec_vc1.1_XM_032385014.2				CAP/ShK/ShK/CAP	
Nvec_vc1.1_XM_032374283.2	purple	0.948	Nvec_vc1.1_XM_032374283.2					
Nvec_vc1.1_XM_048727226.1	purple	0.947	Nvec_vc1.1_XM_048727226.1				TSP_1/TSP_1/TSP_1/TSP_1/TSP_1	
Nvec_vc1.1_XM_001631863.3	purple	0.946	Nvec_vc1.1_XM_001631863.3					
Nvec_vc1.1_XM_032375661.2	purple	0.946	Nvec_vc1.1_XM_032375661.2					
Nvec_vc1.1_XM_032369055.2	purple	0.945	Nvec_vc1.1_XM_032369055.2				AbfB	
Nvec_vc1.1_XM_032380042.2	purple	0.943	Nvec_vc1.1_XM_032380042.2					
Nvec_vc1.1_XM_048722867.1	purple	0.936	Nvec_vc1.1_XM_048722867.1				MACPF	
Nvec_vc1.1_XM_001640510.3	purple	0.935	Nvec_vc1.1_XM_001640510.3				ShK/ShK	
Nvec_vc1.1_XM_032381879.2	purple	0.934	Nvec_vc1.1_XM_032381879.2					
Nvec_vc1.1_XM_048728678.1	purple	0.933	Nvec_vc1.1_XM_048728678.1				CAP	
Nvec_vc1.1_XM_048733987.1	purple	0.929	Nvec_vc1.1_XM_048733987.1				EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF	
Nvec_vc1.1_XM_032385590.2	purple	0.926	Nvec_vc1.1_XM_032385590.2					
Nvec_vc1.1_XM_001630864.3	purple	0.925	Nvec_vc1.1_XM_001630864.3				S8_pro-domain/Peptidase_S8/P_proprotein	
Nvec_vc1.1_XM_032385597.2	purple	0.925	Nvec_vc1.1_XM_032385597.2					
Nvec_vc1.1_XM_048730097.1	purple	0.919	Nvec_vc1.1_XM_048730097.1					
Nvec_vc1.1_XM_032362841.2	purple	0.916	Nvec_vc1.1_XM_032362841.2					
Nvec_vc1.1_XM_048721806.1	purple	0.913	Nvec_vc1.1_XM_048721806.1				VWA/ShK	
Nvec_vc1.1_XM_048722885.1	purple	0.913	Nvec_vc1.1_XM_048722885.1					
Nvec_vc1.1_XM_001631405.3	purple	0.913	Nvec_vc1.1_XM_001631405.3				CAP/Lectin_C	
Nvec_vc1.1_XM_032373611.2	purple	0.911	Nvec_vc1.1_XM_032373611.2	Bst1			Rib_hydrolayse	
Nvec_vc1.1_XM_048721794.1	purple	0.909	Nvec_vc1.1_XM_048721794.1				VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/ShK/VWA/ShK	
Nvec_vc1.1_XM_048721777.1	purple	0.907	Nvec_vc1.1_XM_048721777.1	Gm49368/Itgax/Itgam			VWA/VWA/VWA/VWA/VWA	
Nvec_vc1.1_XM_001628915.3	purple	0.906	Nvec_vc1.1_XM_001628915.3					
Nvec_vc1.1_XM_048722779.1	purple	0.901	Nvec_vc1.1_XM_048722779.1				MACPF	
Nvec_vc1.1_XM_048733475.1	purple	0.898	Nvec_vc1.1_XM_048733475.1				CAP/CAP/CAP/CAP	
Nvec_vc1.1_XM_048733966.1	purple	0.896	Nvec_vc1.1_XM_048733966.1				EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF	
Nvec_vc1.1_XM_032385446.2	purple	0.894	Nvec_vc1.1_XM_032385446.2					
Nvec_vc1.1_XM_048723367.1	purple	0.893	Nvec_vc1.1_XM_048723367.1				cEGF/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF	
Nvec_vc1.1_XM_001637223.3	purple	0.892	Nvec_vc1.1_XM_001637223.3		Peptidase M13		Peptidase_M13_N/Peptidase_M13	
Nvec_vc1.1_XM_048726325.1	purple	0.89	Nvec_vc1.1_XM_048726325.1	Gm49368/Itgam			VWA/VWA/VWA/VWA/Laminin_G_3/Laminin_G_3	
Nvec_vc1.1_XM_048733504.1	purple	0.889	Nvec_vc1.1_XM_048733504.1				Laminin_G_3/PLAT/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/Ricin_B_lectin	
Nvec_vc1.1_XM_032369519.2	purple	0.887	Nvec_vc1.1_XM_032369519.2				MACPF/Pentaxin	
Nvec_vc1.1_XM_048731055.1	purple	0.884	Nvec_vc1.1_XM_048731055.1				AbfB/TSP_1/TSP_1	
Nvec_vc1.1_XM_048733975.1	purple	0.881	Nvec_vc1.1_XM_048733975.1				EGF/EGF/EGF/hEGF/EGF/hEGF	
Nvec_vc1.1_XM_048719591.1	purple	0.875	Nvec_vc1.1_XM_048719591.1	Pkhd1l1			AbfB	
Nvec_vc1.1_XM_048720739.1	purple	0.871	Nvec_vc1.1_XM_048720739.1					
Nvec_vc1.1_XM_032374279.2	purple	0.871	Nvec_vc1.1_XM_032374279.2				EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/Laminin_G_3	
Nvec_vc1.1_XM_001631325.3	purple	0.864	Nvec_vc1.1_XM_001631325.3				Gal_Lectin/Gal_Lectin	
Nvec_vc1.1_XM_001623732.3	purple	0.86	Nvec_vc1.1_XM_001623732.3				CAP	
Nvec_vc1.1_XM_048734429.1	purple	0.856	Nvec_vc1.1_XM_048734429.1				EGF/EGF/EGF/DUF4773	
Nvec_vc1.1_XM_048722341.1	purple	0.852	Nvec_vc1.1_XM_048722341.1				PA/Peptidase_M28/TFR_dimer	
Nvec_vc1.1_XM_048726659.1	purple	0.844	Nvec_vc1.1_XM_048726659.1				TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1	
Nvec_vc1.1_XM_032371380.2	purple	0.843	Nvec_vc1.1_XM_032371380.2	Pkhd1l1			AbfB	
Nvec_vc1.1_XM_032365021.2	purple	0.83	Nvec_vc1.1_XM_032365021.2					
Nvec_vc1.1_XM_048733997.1	purple	0.826	Nvec_vc1.1_XM_048733997.1					
Nvec_v1g239380	purple	0.825	Nvec_v1g239380					
Nvec_vc1.1_XM_001633347.3	purple	0.815	Nvec_vc1.1_XM_001633347.3					
Nvec_vc1.1_XM_048722321.1	purple	0.806	Nvec_vc1.1_XM_048722321.1					
Nvec_vc1.1_XM_048734572.1	purple	0.805	Nvec_vc1.1_XM_048734572.1					
Nvec_vc1.1_XM_048734317.1	purple	0.792	Nvec_vc1.1_XM_048734317.1				Laminin_G_3/Laminin_G_3/cEGF/EGF_CA/I-set/EGF_CA/EGF_CA/EGF_CA	
Nvec_vc1.1_XM_048732927.1	purple	0.776	Nvec_vc1.1_XM_048732927.1				VWA/TSP_1/F5_F8_type_C	
Nvec_vc1.1_XM_048732382.1	purple	0.753	Nvec_vc1.1_XM_048732382.1	Gm49368/Itgax/Itgam			VWA/VWA/VWA/VWA/VWA	
Nvec_vc1.1_XM_048731753.1	purple	0.749	Nvec_vc1.1_XM_048731753.1	Pkhd1l1			PA14/AbfB	
Nvec_vc1.1_XM_048731740.1	purple	0.737	Nvec_vc1.1_XM_048731740.1					
Nvec_vc1.1_XM_048722570.1	purple	0.736	Nvec_vc1.1_XM_048722570.1					
Nvec_vc1.1_XM_001640615.3	purple	0.731	Nvec_vc1.1_XM_001640615.3	Pex6			AAA/AAA	
Nvec_vc1.1_XM_048729860.1	purple	0.726	Nvec_vc1.1_XM_048729860.1				CBM_14	
Nvec_vc1.1_XM_048721412.1	purple	0.725	Nvec_vc1.1_XM_048721412.1					
Nvec_vc1.1_XM_048733677.1	purple	0.723	Nvec_vc1.1_XM_048733677.1				Laminin_G_3/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/Ricin_B_lectin	
Nvec_vc1.1_XM_032366446.2	purple	0.719	Nvec_vc1.1_XM_032366446.2					
Nvec_vc1.1_XM_001630516.3	purple	0.714	Nvec_vc1.1_XM_001630516.3				Sulfotransfer_4	
Nvec_vc1.1_XM_032364284.1	purple	0.7	Nvec_vc1.1_XM_032364284.1				Phospholip_A2_3	
Nvec_vc1.1_XM_001641325.3	purple	0.686	Nvec_vc1.1_XM_001641325.3				Astacin/Astacin	
Nvec_vc1.1_XM_048729052.1	purple	0.682	Nvec_vc1.1_XM_048729052.1				Astacin	
Nvec_vc1.1_XM_048733826.1	purple	0.681	Nvec_vc1.1_XM_048733826.1	Ggt1/Ggt5			G_glu_transpept	
Nvec_vc1.1_XM_032364508.2	purple	0.675	Nvec_vc1.1_XM_032364508.2				fn2	
Nvec_vc1.1_XM_032384348.2	purple	0.666	Nvec_vc1.1_XM_032384348.2				MACPF/Laminin_G_3	
Nvec_vc1.1_XM_032377963.2	purple	0.656	Nvec_vc1.1_XM_032377963.2					
Nvec_vc1.1_XM_048731716.1	purple	0.647	Nvec_vc1.1_XM_048731716.1				Astacin	
Nvec_vc1.1_XM_032385925.2	purple	0.632	Nvec_vc1.1_XM_032385925.2					
Nvec_vc1.1_XM_048726524.1	purple	0.63	Nvec_vc1.1_XM_048726524.1				TSP_1/TSP_1	
Nvec_vc1.1_XM_048725446.1	purple	0.607	Nvec_vc1.1_XM_048725446.1					
Nvec_vc1.1_XM_032373923.2	purple	0.606	Nvec_vc1.1_XM_032373923.2				CAP	
Nvec_vc1.1_XM_048721574.1	purple	0.593	Nvec_vc1.1_XM_048721574.1	Pxk			PX/Pkinase_Tyr/WH2	
Nvec_vc1.1_XM_032375460.2	purple	0.58	Nvec_vc1.1_XM_032375460.2					
Nvec_vc1.1_XM_048725415.1	purple	0.559	Nvec_vc1.1_XM_048725415.1					
Nvec_vc1.1_XM_032386795.2	purple	0.556	Nvec_vc1.1_XM_032386795.2	Ggh			Peptidase_C26	
Nvec_vc1.1_XM_032361906.2	purple	0.52	Nvec_vc1.1_XM_032361906.2				Pep_M12B_propep/Reprolysin/Disintegrin/F5_F8_type_C/ADAM_CR/TSP_1/TSP_1	
Nvec_vc1.1_XM_001635077.3	purple	0.501	Nvec_vc1.1_XM_001635077.3				ANAPC4_WD40/SOCS_box	
Nvec_vc1.1_XM_048726927.1	antiquewhite4	0.994	Nvec_vc1.1_XM_048726927.1	Itgam			VWA/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/Laminin_G_3/VWA/VWA/Laminin_G_3/VWA/VWA/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/VWA/VWA/VWA/VWA/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/VWA/VWA/Laminin_G_3/Laminin_G_3/Laminin_G_3/Laminin_G_3/Laminin_G_3/Laminin_G_3/VWA/VWA/Laminin_G_3	
Nvec_vc1.1_XM_048723126.1	antiquewhite4	0.992	Nvec_vc1.1_XM_048723126.1					
Nvec_vc1.1_XM_001633033.3	antiquewhite4	0.991	Nvec_vc1.1_XM_001633033.3					
Nvec_vc1.1_XM_048728648.1	antiquewhite4	0.985	Nvec_vc1.1_XM_048728648.1					
Nvec_vc1.1_XM_048724186.1	antiquewhite4	0.984	Nvec_vc1.1_XM_048724186.1					
Nvec_vc1.1_XM_048721538.1	antiquewhite4	0.983	Nvec_vc1.1_XM_048721538.1				VWA/ShK	
Nvec_vc1.1_XM_032380582.2	antiquewhite4	0.979	Nvec_vc1.1_XM_032380582.2				ShK/ShK/ShK	
Nvec_vc1.1_XM_048725761.1	antiquewhite4	0.973	Nvec_vc1.1_XM_048725761.1					
Nvec_vc1.1_XM_032370863.2	antiquewhite4	0.971	Nvec_vc1.1_XM_032370863.2				WSC	
Nvec_vc1.1_XM_032366413.2	antiquewhite4	0.97	Nvec_vc1.1_XM_032366413.2					
Nvec_vc1.1_XM_048720968.1	antiquewhite4	0.967	Nvec_vc1.1_XM_048720968.1				Collagen/Collagen/Collagen/Collagen	
Nvec_vc1.1_XM_032370612.2	antiquewhite4	0.936	Nvec_vc1.1_XM_032370612.2					
Nvec_vc1.1_XM_032387420.2	antiquewhite4	0.936	Nvec_vc1.1_XM_032387420.2				VWA/fn2/fn2/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/Kunitz_BPTI/F5_F8_type_C/fn2/fn2/fn2/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/fn2/fn2/fn2/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/Kunitz_BPTI/F5_F8_type_C/F5_F8_type_C/fn2/fn2/fn2/F5_F8_type_C/fn2/F5_F8_type_C/VWA	
Nvec_vc1.1_XM_032370292.2	antiquewhite4	0.932	Nvec_vc1.1_XM_032370292.2				CAP/Lectin_C	
Nvec_vc1.1_XM_032382260.2	antiquewhite4	0.925	Nvec_vc1.1_XM_032382260.2					
Nvec_vc1.1_XM_048721878.1	antiquewhite4	0.914	Nvec_vc1.1_XM_048721878.1				S8_pro-domain/Peptidase_S8/P_proprotein	
Nvec_vc1.1_XM_048723911.1	antiquewhite4	0.908	Nvec_vc1.1_XM_048723911.1				Collagen	
Nvec_vc1.1_XM_048725767.1	antiquewhite4	0.861	Nvec_vc1.1_XM_048725767.1				F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/VWD/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/VWA	
Nvec_vc1.1_XM_048726281.1	antiquewhite4	0.845	Nvec_vc1.1_XM_048726281.1				VWA	
Nvec_vc1.1_XM_001640910.3	antiquewhite4	0.806	Nvec_vc1.1_XM_001640910.3				Collagen/Collagen	
Nvec_vc1.1_XM_032369588.2	antiquewhite4	0.741	Nvec_vc1.1_XM_032369588.2	Naga			Melibiase_2/Melibiase_2_C	
