gene	cell_type	stage	time	lvl	rpm_delta	rpm_delta_diff
Nvec_vc1.1_XM_032373619.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.34373726717719	0.229346758255949
Nvec_vc1.1_XM_032364561.2	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.343734800972738	0.163090681189059
Nvec_vc1.1_XM_001627423.3	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.343624928530589	0.194128690640308
Nvec_vc1.1_XM_001635120.3	neuronal	D|4d.c planula	D|4d.c planula	5	0.343618517907682	0.0985240413647212
Nvec_vc1.1_XM_032362945.2	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.343462246777164	0.125308291552255
Nvec_vc1.1_XM_048725325.1	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.343335392943559	0.201295338195102
Nvec_vc1.1_XM_032382493.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.343093278329732	0.1315998749932
Nvec_vc1.1_XM_001635041.3	ectoderm.pharyngeal	D|24h gastrula	D|24h gastrula	2	0.342812856958494	0.17041855099564
Nvec_vc1.1_XM_048722594.1	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.342806481800719	0.264877424115302
Nvec_vc1.1_XM_032363418.2	secretory	D|4d.c planula	D|4d.c planula	5	0.342546858421164	0.199450693519652
Nvec_vc1.1_XM_001635275.3	NPC	D|4d.c planula	D|4d.c planula	5	0.342473337031879	0.0682948355968457
Nvec_vc1.1_XM_048719424.1	neuronal	D|8d p.polyp	D|8d p.polyp	7	0.342420895880859	0.164902120299038
Nvec_v1g19278	cnidocyte.mature	D|2d planula	D|2d planula	3	0.342232506860334	0.331345660209412
Nvec_vc1.1_XM_048719424.1	ectoderm.embryonic	D|adult	D|adult	9	0.34222784136279	0.283039423556777
Nvec_NVE23841	gastrodermis	D|24h gastrula	D|24h gastrula	2	0.342226890756303	0.331909581237017
Nvec_vc1.1_XM_032363059.2	neuronal	D|2d planula	D|2d planula	3	0.341950273242435	0.093653477001707
Nvec_vc1.1_XM_032373618.2	NPC	D|2d planula	D|2d planula	3	0.340762630582989	0.0875955487059137
Nvec_vc1.1_XM_032362713.2	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.340760157273919	0.280705217533573
Nvec_vc1.1_XM_032383663.2	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.34051980935359	0.34051980935359
Nvec_NVE7697	secretory	D|2d planula	D|2d planula	3	0.340480295028351	0.113280489828895
Nvec_vc1.1_XM_001637508.3	cnidocyte.mature	D|3d planula	D|3d planula	4	0.340477901024836	0.303014366652991
Nvec_vc1.1_XM_032374310.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.340244285595107	0.267139368541208
Nvec_vc1.1_XM_032380131.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.339843230880312	0.117360003316889
Nvec_vc1.1_XM_032374789.2	NPC	D|18h gastrula	D|18h gastrula	1	0.339816105192437	0.163623021452215
Nvec_vc1.1_XM_001628634.3	gland.mucous	D|5d p.polyp	D|5d p.polyp	6	0.339794952564479	0.240437160546882
Nvec_vc1.1_XM_048728211.1	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.339524473596428	0.23077869547224
Nvec_vc1.1_XM_048722812.1	gland.mucous	D|4d.c planula	D|4d.c planula	5	0.339501364849329	0.101739372321899
Nvec_vc1.1_XM_032386243.2	secretory	D|4d.c planula	D|4d.c planula	5	0.339313714279079	0.160283945078033
Nvec_vc1.1_XM_048732404.1	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.338328981445159	0.250478155007262
Nvec_vc1.1_XM_032384447.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.3380165685347	0.230882812457395
Nvec_vc1.1_XM_048733498.1	secretory	D|2d planula	D|2d planula	3	0.337968590460446	0.221679115965797
Nvec_vc1.1_XM_032373089.2	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.336987310004145	0.237433797277256
Nvec_vc1.1_XM_032384912.2	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.336842153742834	0.122262609272408
Nvec_vc1.1_XM_048724711.1	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.336405483960949	0.229317650846765
Nvec_vc1.1_XM_032373099.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.336122205389524	0.252974171536997
Nvec_vc1.1_XM_032385706.2	NPC	D|4d.c planula	D|4d.c planula	5	0.335653983385819	0.0620653636862094
Nvec_vc1.1_XM_048725325.1	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.335312559376781	0.211871405830406
Nvec_vc1.1_XM_032373619.2	cnidocyte.mature	D|8d p.polyp	D|8d p.polyp	7	0.334845789905767	0.221666627062351
Nvec_vc1.1_XM_032378402.2	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.334469200524246	0.246569583703726
Nvec_vc1.1_XM_001633508.3	neuronal	D|4d.c planula	D|4d.c planula	5	0.334180907153274	0.119420161005666
Nvec_vc1.1_XM_032381586.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.33412128296966	0.0513869921653791
Nvec_vc1.1_XM_048720726.1	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.334038993410045	0.334038993410045
Nvec_vc1.1_XM_001639701.3	secretory	D|24h gastrula	D|24h gastrula	2	0.333952854871218	0.331069962584954
Nvec_vc1.1_XM_032382395.2	gastrodermis	D|24h gastrula	D|24h gastrula	2	0.33353245878504	0.262057500355235
Nvec_vc1.1_XM_001635275.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.332416082634506	0.23709146818532
Nvec_vc1.1_XM_032363059.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.332355816226784	0.192183977479083
Nvec_vc1.1_XM_048723770.1	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.332201428224027	0.309512281539133
Nvec_vc1.1_XM_032374310.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.331744868035191	0.0533773765198195
Nvec_vc1.1_XM_048728399.1	secretory	D|8d p.polyp	D|8d p.polyp	7	0.331341310271267	0.188651293254818
Nvec_vc1.1_XM_032372883.2	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.331331747806329	0.0617995827902583
Nvec_vc1.1_XM_001628705.3	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.331003253709462	0.262909754114474
Nvec_vc1.1_XM_001629020.3	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.330708850717025	0.176372154117287
Nvec_vc1.1_XM_001623467.3	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.330660768592757	0.0789138207570182
Nvec_vc1.1_XM_048719714.1	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.33044925124792	0.0699560718145518
Nvec_vc1.1_XM_032373617.2	gland.mucous	D|4d.c planula	D|4d.c planula	5	0.329810090989055	0.0890463672357434
Nvec_vc1.1_XM_001636622.3	secretory	D|2d planula	D|2d planula	3	0.329503033446243	0.192612801542372
Nvec_vc1.1_XM_048720569.1	ectoderm.epidermis	D|5d p.polyp	D|5d p.polyp	6	0.329406734017141	0.268116890070011
Nvec_vc1.1_XM_032371461.2	gastrodermis	D|2d planula	D|2d planula	3	0.329176409457002	0.170204852448072
Nvec_vc1.1_XM_032386243.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.328947368421053	0.130534179050957
Nvec_vc1.1_XM_048722721.1	NPC	D|4d.c planula	D|4d.c planula	5	0.328710737795887	0.096262185022778
Nvec_vc1.1_XM_048723046.1	gland.mucous	D|2d planula	D|2d planula	3	0.328595710151478	0.186617338554824
Nvec_vc1.1_XM_048724605.1	gastrodermis	D|2d planula	D|2d planula	3	0.328180479778298	0.180482715512036
Nvec_vc1.1_XM_032366482.2	NPC	D|4d.c planula	D|4d.c planula	5	0.327946359494541	0.134614945731224
Nvec_vc1.1_XM_048725593.1	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.327814301458093	0.244178843905916
Nvec_vc1.1_XM_032366482.2	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.327186963979417	0.0652087182913933
Nvec_vc1.1_XM_032384221.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.326783254741321	0.306410431413325
Nvec_vc1.1_XM_032373089.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.326680140652043	0.113052148018525
Nvec_vc1.1_XM_048722594.1	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.326467941287675	0.10389039091991
Nvec_vc1.1_XM_001629572.3	neuronal	D|2d planula	D|2d planula	3	0.326272516214583	0.124836107419201
Nvec_vc1.1_XM_001634116.3	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.326179554390564	0.0627282617394752
Nvec_vc1.1_XM_048724160.1	cnidocyte	D|2d planula	D|2d planula	3	0.326151522699302	0.110916580226143
Nvec_vc1.1_XM_032378323.2	neuronal	D|18h gastrula	D|18h gastrula	1	0.324952689916194	0.209480136262765
Nvec_vc1.1_XM_001633901.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.324564056725848	0.175085494076038
Nvec_vc1.1_XM_032385647.2	mesendoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.324057271842082	0.264725583445226
Nvec_vc1.1_XM_048724605.1	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.324031145910502	0.0982480492020856
Nvec_vc1.1_XM_048724711.1	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.323846554858711	0.281011856324485
Nvec_vc1.1_XM_048724387.1	ectoderm.epidermis	D|24h gastrula	D|24h gastrula	2	0.323258247886159	0.275056704271771
Nvec_vc1.1_XM_001640809.3	ectoderm.pharyngeal	D|2d planula	D|2d planula	3	0.322869301620613	0.187237229505057
Nvec_vc1.1_XM_048725325.1	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.322815888539706	0.0574199941115534
Nvec_vc1.1_XM_048729481.1	cnidocyte.mature	D|5d p.polyp	D|5d p.polyp	6	0.32268963474036	0.279826843860035
Nvec_vc1.1_XM_001638841.3	secretory	D|2d planula	D|2d planula	3	0.322621745795845	0.228529836468234
Nvec_vc1.1_XM_001622708.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.322542995434417	0.281968800320714
Nvec_vc1.1_XM_048732912.1	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.322337063117345	0.203012387406934
Nvec_vc1.1_XM_032376267.2	ectoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.322306194998925	0.120247343506623
Nvec_vc1.1_XM_001627907.3	gastrodermis	D|3d planula	D|3d planula	4	0.322068283057197	0.14372650597224
Nvec_vc1.1_XM_001633995.3	retractor muscle	D|adult	D|adult	9	0.322006568842629	0.0659400770658147
Nvec_vc1.1_XM_048729186.1	gastrodermis	D|3d planula	D|3d planula	4	0.321533587683235	0.0585670478176431
Nvec_vc1.1_XM_001638266.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.321479756359727	0.182602170452565
Nvec_vc1.1_XM_032366646.2	gastrodermis	D|2d planula	D|2d planula	3	0.321295574608124	0.15797816673281
Nvec_vc1.1_XM_032387255.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.320925779715385	0.0966505604752737
Nvec_vc1.1_XM_032363992.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.320799721823278	0.265923207390511
Nvec_vc1.1_XM_001625109.3	NPC	D|18h gastrula	D|18h gastrula	1	0.319937670432412	0.281356110895763
Nvec_vc1.1_XM_001630363.3	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.319564681497012	0.0686438711839367
Nvec_vc1.1_XM_001629694.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.319435696268976	0.191449775861334
Nvec_vc1.1_XM_032387283.2	gastrodermis	D|2d planula	D|2d planula	3	0.318794925088768	0.0904080734832196
Nvec_vc1.1_XM_032387218.2	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.318600531443756	0.199179636700049
Nvec_vc1.1_XM_032371461.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.318557326881531	0.179947501969114
Nvec_vc1.1_XM_001624716.3	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.318553606154887	0.222093804011798
Nvec_vc1.1_XM_032363418.2	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.318143441333753	0.115328206626938
Nvec_vc1.1_XM_032378021.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.317881234784567	0.242347442354053
Nvec_vc1.1_XM_032363350.2	ectoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.317624160184561	0.124873382258662
Nvec_vc1.1_XM_032385715.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.317531721888579	0.0841275357808507
Nvec_vc1.1_XM_048731137.1	secretory	D|2d planula	D|2d planula	3	0.317479457383187	0.0671881357027206
Nvec_vc1.1_XM_032384228.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.31740415621641	0.184267254399538
Nvec_vc1.1_XM_001629572.3	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.317329835536273	0.170045065777144
Nvec_vc1.1_XM_001639307.3	gastrodermis	D|3d planula	D|3d planula	4	0.317168518661808	0.289694140123301
Nvec_vc1.1_XM_048724387.1	secretory	D|24h gastrula	D|24h gastrula	2	0.317049808429119	0.278286650264236
Nvec_vc1.1_XM_032384063.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.316925146931696	0.199674462830784
Nvec_vc1.1_XM_032370541.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.31687892622979	0.101352329826109
Nvec_vc1.1_XM_032386243.2	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.316347022304236	0.181404390816449
Nvec_vc1.1_XM_001629020.3	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.316295325469637	0.262862584475637
Nvec_vc1.1_XM_032366098.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.315358632544386	0.200233283075112
Nvec_vc1.1_XM_048724605.1	neuronal	D|18h gastrula	D|18h gastrula	1	0.31522032981887	0.209214994949831
Nvec_vc1.1_XM_001625109.3	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.315149029415993	0.0986031465681778
Nvec_vc1.1_XM_001636889.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.315108831959871	0.161805672099346
Nvec_vc1.1_XM_048723770.1	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.315034078205575	0.198337074875942
Nvec_vc1.1_XM_001628635.3	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.315031742212515	0.161903842786827
Nvec_vc1.1_XM_048723584.1	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.314782371051366	0.106824723013786
Nvec_vc1.1_XM_001625998.3	mesendoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.314417802594343	0.238780969488954
Nvec_vc1.1_XM_048733498.1	gland.mucous	D|2d planula	D|2d planula	3	0.314373370031842	0.132641304259168
Nvec_vc1.1_XM_032366482.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.314216384992108	0.192214466220122
Nvec_vc1.1_XM_032385089.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.313893653516295	0.28076248391185
Nvec_vc1.1_XM_032374041.2	NPC	D|18h gastrula	D|18h gastrula	1	0.313639757325937	0.219827613741621
Nvec_vc1.1_XM_032373099.2	ectoderm.pharyngeal	D|24h gastrula	D|24h gastrula	2	0.313255543773186	0.191229213826112
Nvec_vc1.1_XM_032382719.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.313048386724584	0.198881453561808
Nvec_vc1.1_XM_032386296.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.312868937838762	0.293745041569112
Nvec_vc1.1_XM_032376267.2	secretory	D|2d planula	D|2d planula	3	0.31244226187582	0.286146241176156
Nvec_vc1.1_XM_001625700.3	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.312400706834214	0.122295158794845
Nvec_vc1.1_XM_032384420.2	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.312314708934206	0.299388882429419
Nvec_vc1.1_XM_032372883.2	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.312054345645839	0.193940931326441
Nvec_vc1.1_XM_032380190.2	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.311926605504587	0.259107645297635
Nvec_vc1.1_XM_032382719.2	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.311926605504587	0.232792235223276
Nvec_vc1.1_XM_048720954.1	ectoderm.epidermis	D|18h gastrula	D|18h gastrula	1	0.311926605504587	0.27416989032945
Nvec_vc1.1_XM_032372264.2	cnidocyte	D|24h gastrula	D|24h gastrula	2	0.311848328767125	0.250389697899769
Nvec_vc1.1_XM_032373619.2	mesendoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.311687074354598	0.243998790741576
Nvec_vc1.1_XM_048723364.1	NPC	D|18h gastrula	D|18h gastrula	1	0.311626835588829	0.279668715442712
Nvec_vc1.1_XM_032377759.2	cnidocyte	D|4d.c planula	D|4d.c planula	5	0.311391950862678	0.212006557328124
Nvec_vc1.1_XM_048720219.1	neuronal	D|8d p.polyp	D|8d p.polyp	7	0.311128851892137	0.171830333626699
Nvec_vc1.1_XM_032385577.2	gastrodermis	D|2d planula	D|2d planula	3	0.310841019312375	0.304978922167669
Nvec_vc1.1_XM_032366733.2	gland.mucous	D|24h gastrula	D|24h gastrula	2	0.310817581201788	0.087786492928861
Nvec_vc1.1_XM_048726872.1	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.310463121783877	0.258990124779173
Nvec_vc1.1_XM_048720569.1	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.31028756949665	0.20421823471743
Nvec_vc1.1_XM_001640726.3	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.310198761811665	0.219273928117712
Nvec_vc1.1_XM_048731147.1	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.310129309276344	0.0776181164397594
Nvec_vc1.1_XM_001628634.3	ectoderm.epidermis	D|24h gastrula	D|24h gastrula	2	0.309914060423496	0.0898909188931762
Nvec_vc1.1_XM_001633484.3	ectoderm.pharyngeal	D|4d.c planula	D|4d.c planula	5	0.309548657463046	0.106243770975847
Nvec_vc1.1_XM_048733498.1	NPC	D|2d planula	D|2d planula	3	0.308632247970029	0.121511033522383
Nvec_vc1.1_XM_032384134.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.308475460395838	0.075630213065994
Nvec_vc1.1_XM_001632947.3	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.308108705704657	0.143934192749969
Nvec_vc1.1_XM_032374789.2	gastrodermis	D|2d planula	D|2d planula	3	0.307989088074825	0.0996002042474448
Nvec_vc1.1_XM_048720219.1	ectoderm.pharyngeal	D|16d p.polyp	D|16d p.polyp	8	0.307591384727579	0.224945566114765
Nvec_v1g93844	cnidocyte.mature	D|2d planula	D|2d planula	3	0.307551056968828	0.112657275730748
Nvec_vc1.1_XM_032362387.2	secretory	D|4d.c planula	D|4d.c planula	5	0.307165491158131	0.307165491158131
Nvec_vc1.1_XM_048724605.1	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.307106960097916	0.0826185472425469
Nvec_vc1.1_XM_032364359.2	gland.mucous	D|2d planula	D|2d planula	3	0.307004640630311	0.0988689775909375
Nvec_vc1.1_XM_001633902.3	ectoderm.embryonic	D|4d.c planula	D|4d.c planula	5	0.307004406609094	0.170664604935597
Nvec_vc1.1_XM_032365096.2	ectoderm.epidermis	D|4d.c planula	D|4d.c planula	5	0.306934930987802	0.244335605319423
Nvec_vc1.1_XM_048719424.1	cnidocyte.mature	D|16d p.polyp	D|16d p.polyp	8	0.30685122070784	0.192887356509241
Nvec_vc1.1_XM_032375915.2	neuronal	D|5d p.polyp	D|5d p.polyp	6	0.306615277309052	0.171092162953821
Nvec_vc1.1_XM_032364001.2	gastrodermis	D|2d planula	D|2d planula	3	0.306226725556421	0.196936638032946
Nvec_vc1.1_XM_001627423.3	gastrodermis	D|4d.c planula	D|4d.c planula	5	0.306069737343928	0.0631783658477238
Nvec_vc1.1_XM_048731196.1	neuronal	D|4d.c planula	D|4d.c planula	5	0.30520136110384	0.170784391826072
Nvec_vc1.1_XM_032385556.2	gastrodermis	D|2d planula	D|2d planula	3	0.305100892006581	0.262740165851601
Nvec_vc1.1_XM_048729744.1	ectoderm.pharyngeal	D|24h gastrula	D|24h gastrula	2	0.305056179775281	0.183670719505523
Nvec_vc1.1_XM_048730021.1	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.304788213627993	0.268236507379479
Nvec_vc1.1_XM_001628945.3	secretory	D|2d planula	D|2d planula	3	0.304723586327612	0.299203233226879
Nvec_vc1.1_XM_048725325.1	neuronal	D|4d.c planula	D|4d.c planula	5	0.304565680738885	0.144079719256843
Nvec_vc1.1_XM_001628705.3	NPC	D|18h gastrula	D|18h gastrula	1	0.304267204146271	0.167052015263371
Nvec_vc1.1_XM_032372114.2	gland.mucous	D|18h gastrula	D|18h gastrula	1	0.304136087322384	0.100941758053363
Nvec_vc1.1_XM_001635275.3	secretory	D|2d planula	D|2d planula	3	0.304079350415715	0.228149838783164
Nvec_vc1.1_XM_032378323.2	gastrodermis	D|2d planula	D|2d planula	3	0.303614214370255	0.113291838032298
Nvec_vc1.1_XM_001632947.3	ectoderm.pharyngeal	D|24h gastrula	D|24h gastrula	2	0.30331118575474	0.148220190412321
Nvec_vc1.1_XM_032379775.2	NPC	D|24h gastrula	D|24h gastrula	2	0.303271812008124	0.06630490889848
Nvec_vc1.1_XM_001633484.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.303156846826826	0.324890027572456
Nvec_vc1.1_XM_048733736.1	secretory	D|4d.c planula	D|4d.c planula	5	0.302995214635417	0.203458307331528
Nvec_vc1.1_XM_032367023.2	NPC	D|4d.c planula	D|4d.c planula	5	0.302664698487063	0.258044118219027
Nvec_vc1.1_XM_001635172.3	retractor muscle	D|4d.c planula	D|4d.c planula	5	0.302620430263076	0.333148072832947
Nvec_vc1.1_XM_001633902.3	mesendoderm.embryonic	D|24h gastrula	D|24h gastrula	2	0.30205412618087	0.180790323147986
Nvec_vc1.1_XM_032366609.2	secretory	D|2d planula	D|2d planula	3	0.301770630441551	0.103403437945693
Nvec_vc1.1_XM_001631543.3	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.301334235104164	0.0668826471676129
Nvec_vc1.1_XM_032378402.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.301186426416319	0.19886859774111
Nvec_vc1.1_XM_001625700.3	mesendoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.30103896163905	0.293268556704989
Nvec_vc1.1_XM_032378323.2	cnidocyte	D|18h gastrula	D|18h gastrula	1	0.301014132137691	0.0752323408620042
Nvec_vc1.1_XM_032373099.2	neuronal	D|24h gastrula	D|24h gastrula	2	0.300886421765492	0.164922235766907
Nvec_vc1.1_XM_032386243.2	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.300840033265272	0.230204189512243
Nvec_vc1.1_XM_048728399.1	retractor muscle	D|16d p.polyp	D|16d p.polyp	8	0.299986957088822	0.299986957088822
Nvec_vc1.1_XM_001637208.3	NPC	D|3d planula	D|3d planula	4	0.299816409356227	0.164275568946442
Nvec_vc1.1_XM_032380975.2	retractor muscle	D|5d p.polyp	D|5d p.polyp	6	0.299708409603929	0.144606793095794
Nvec_vc1.1_XM_032375228.2	neuronal	D|18h gastrula	D|18h gastrula	1	0.299605482013004	0.271350662281942
Nvec_vc1.1_XM_032373099.2	gastrodermis	D|24h gastrula	D|24h gastrula	2	0.299402972867979	0.282202347279235
Nvec_vc1.1_XM_032375670.2	ectoderm.embryonic	D|5d p.polyp	D|5d p.polyp	6	0.299180879712747	0.210696663345764
Nvec_vc1.1_XM_032364001.2	secretory	D|24h gastrula	D|24h gastrula	2	0.298850574712644	0.185666676572545
Nvec_vc1.1_XM_032384447.2	secretory	D|24h gastrula	D|24h gastrula	2	0.298850574712644	0.183390163192759
Nvec_vc1.1_XM_048733498.1	ectoderm.embryonic	D|18h gastrula	D|18h gastrula	1	0.298621655546144	0.108276119136371
Nvec_vc1.1_XM_001628319.3	neuronal	D|2d planula	D|2d planula	3	0.298579775590085	0.0583263345762743
Nvec_vc1.1_XM_032386296.2	secretory	D|2d planula	D|2d planula	3	0.298544594090858	0.273263830143927
Nvec_vc1.1_XM_032375407.2	cnidocyte.mature	D|18h gastrula	D|18h gastrula	1	0.298461072442199	0.264962363265623
Nvec_vc1.1_XM_001625700.3	NPC	D|4d.c planula	D|4d.c planula	5	0.298324088661787	0.0666684595227137
Nvec_vc1.1_XM_032382185.2	cnidocyte.mature	D|4d.c planula	D|4d.c planula	5	0.298286598217078	0.195769579227469
Nvec_vc1.1_XM_001636163.3	secretory	D|2d planula	D|2d planula	3	0.298173258703978	0.280973823838623
Nvec_vc1.1_XM_032362135.2	ectoderm.pharyngeal	D|18h gastrula	D|18h gastrula	1	0.297877749490652	0.157983824772488
Nvec_vc1.1_XM_001629480.3	neuronal	D|4d.c planula	D|4d.c planula	5	0.297749621239403	0.0505665112359317
Nvec_vc1.1_XM_032362135.2	secretory	D|4d.c planula	D|4d.c planula	5	0.29761547730771	0.142043257433453
